Player,Link,Tm,Money,Signed Using,Year
Will Barton,bartowi01,DEN,3533333,Bird Rights,2018
Noah Vonleh,vonleno01,CHI,3505233,1st Round Pick,2018
Frank Ntilikina,ntilila01,NYK,3501120,1st Round Pick,2018
Nene Hilario,hilarne01,HOU,3477600,Non-Bird Rights,2018
Zaza Pachulia,pachuza01,GSW,3477600,,2018
Troy Daniels,danietr01,PHO,3408520,Cap Space,2018
Emmanuel Mudiay,mudiaem01,NYK,3381480,1st round pick,2018
Jamal Murray,murraja01,DEN,3355320,1st Round pick,2018
Elfrid Payton,paytoel01,PHO,3332340,1st Round Pick,2018
Rajon Rondo,rondora01,NOP,3300000,MLE,2018
Doug McDermott,mcderdo01,DAL,3294994,1st Round Pick,2018
Jodie Meeks,meeksjo01,WAS,3290000,Bi-annual Exception,2018
Tyreke Evans,evansty01,MEM,3290000,Bi-annual Exception,2018
Tarik Black,blackta01,HOU,3290000,Bi-annual Exception,2018
Anthony Tolliver,tollian01,DET,3290000,Bi-annual Exception,2018
Dennis Smith,smithde03,DAL,3218280,1st Round Pick,2018
Zach LaVine,lavinza01,CHI,3202217,1st Round Pick,2018
Ekpe Udoh,udohek01,UTA,3200000,Room Exception,2018
T.J. Warren,warretj01,PHO,3152931,1st Round Pick,2018
Stanley Johnson,johnsst04,DET,3097800,1st round pick,2018
Marquese Chriss,chrisma01,PHO,3073800,1st Rd pick,2018
Zach Collins,colliza01,POR,3057240,1st Round Pick,2018
James Ennis,ennisja01,DET,3028410,Room exception,2018
Seth Curry,curryse01,DAL,3028410,Room exception,2018
Mindaugas Kuzminskas,kuzmimi01,NYK,3025035,,2018
Tomas Satoransky,satorto01,WAS,3000000,Cap Space,2018
Rajon Rondo,rondora01,CHI,3000000,,2018
Jusuf Nurkic,nurkiju01,POR,2947305,1st Round Pick,2018
Lucas Nogueira,noguelu01,TOR,2947305,1st Round Pick,2018
Malik Monk,monkma01,CHO,2904480,1st Round Pick,2018
Frank Kaminsky,kaminfr01,CHO,2847600,1st round pick,2018
Andrew Nicholson,nichoan01,POR,2844429,,2018
Jakob Poeltl,poeltja01,TOR,2825640,1st Round pick,2018
Luke Kennard,kennalu01,DET,2759280,1st Round Pick,2018
Justise Winslow,winslju01,MIA,2705040,1st round pick,2018
Michael Carter-Williams,cartemi01,CHO,2700000,Bi-annual Exception,2018
Thon Maker,makerth01,MIL,2684160,1st Round pick,2018
Cedi Osman,osmande01,CLE,2642857,MLE,2018
Donovan Mitchell,mitchdo01,UTA,2621280,1st Round Pick,2018
Myles Turner,turnemy01,IND,2569920,1st round pick,2018
Gary Harris,harriga01,DEN,2550055,1st Round Pick,2018
Domantas Sabonis,sabondo01,IND,2550000,1st Round pick,2018
Manu Ginobili,ginobma01,SAS,2500000,,2018
Reggie Bullock,bullore01,DET,2500000,Cap space,2018
Richard Jefferson,jefferi01,ATL,2500000,,2018
Malcolm Delaney,delanma01,ATL,2500000,Room Exception,2018
Bam Adebayo,adebaba01,MIA,2490360,1st Round Pick,2018
Bruno Caboclo,cabocbr01,SAC,2451225,1st Round Pick,2018
Ronnie Price,pricero01,OKC,2442455,,2018
Trey Lyles,lylestr01,DEN,2441400,1st round pick,2018
Dario Saric,saricda01,PHI,2422560,1st Round pick,2018
Taurean Prince,princta02,ATL,2422560,1st Round pick,2018
Rodney Hood,hoodro01,CLE,2386864,1st Round Pick,2018
Justin Jackson,jacksju01,SAC,2365560,1st Round Pick,2018
Shabazz Napier,napiesh01,POR,2361360,1st Round Pick,2018
Clint Capela,capelca01,HOU,2334520,1st Round Pick,2018
Arron Afflalo,afflaar01,ORL,2328652,Minimum Salary,2018
Nick Collison,collini01,OKC,2328652,Minimum Salary,2018
Raymond Felton,feltora01,OKC,2328652,Minimum Salary,2018
Ramon Sessions,sessira01,NYK,2328652,,2018
Jarrett Jack,jackja01,NYK,2328652,Minimum Salary,2018
Jason Terry,terryja01,MIL,2328652,Minimum Salary,2018
Dwyane Wade,wadedw01,MIA,2328652,Minimum Salary,2018
Udonis Haslem,hasleud01,MIA,2328652,Minimum Salary,2018
David West,westda01,GSW,2328652,Minimum Salary,2018
Richard Jefferson,jefferi01,DEN,2328652,Minimum Salary,2018
Jose Calderon,caldejo01,CLE,2328652,Minimum Salary,2018
Andrew Bogut,bogutan01,LAL,2328652,,2018
Devin Booker,bookede01,PHO,2319360,1st round pick,2018
Georgios Papagiannis,papagge01,SAC,2301360,,2018
Dante Cunningham,cunnida01,BRK,2300000,MLE,2018
Jameer Nelson,nelsoja01,DET,2262871,,2018
Justin Patton,pattoju01,MIN,2247480,1st Round Pick,2018
Guerschon Yabusele,yabusgu01,BOS,2247480,1st Round Pick,2018
Monta Ellis,ellismo01,IND,2245400,,2018
Cameron Payne,payneca01,CHI,2203440,1st round pick,2018
Denzel Valentine,valende01,CHI,2186400,1st Round pick,2018
Josh Smith,smithjo03,NOP,2183934,,2018
Kyle Anderson,anderky01,SAS,2151704,1st Round Pick,2018
D.J. Wilson,wilsodj01,MIL,2135040,1st Round Pick,2018
Matt Barnes,barnema02,SAC,2133542,,2018
Derrick Rose,rosede01,UTA,2116955,,2018
Marreese Speights,speigma01,ORL,2116955,Minimum Salary,2018
Michael Beasley,beaslmi01,NYK,2116955,Minimum Salary,2018
Aaron Brooks,brookaa01,MIN,2116955,,2018
Luc Mbah a Moute,mbahalu01,HOU,2116955,Minimum Salary,2018
JaVale McGee,mcgeeja01,GSW,2116955,,2018
Jeff Green,greenje02,CLE,2116955,Minimum Salary,2018
Tony Allen,allento01,CHI,2116955,,2018
Damien Wilkins,wilkida02,IND,2116955,,2018
Omri Casspi,casspom01,GSW,2106470,,2018
Mario Chalmers,chalmma01,MEM,2106407,Minimum Salary,2018
Darius Miller,milleda01,NOP,2100000,MLE,2018
Kelly Oubre,oubreke01,WAS,2093040,1st round pick,2018
Juan Hernangomez,hernaju01,DEN,2076840,1st Round pick,2018
T.J. Leaf,leaftj01,IND,2028360,1st Round Pick,2018
Tim Frazier,fraziti01,WAS,2000000,Room exception,2018
Anthony Tolliver,tollian01,SAC,2000000,,2018
Terry Rozier,roziete01,BOS,1988520,1st round pick,2018
Luke Babbitt,babbilu01,MIA,1974159,Minimum Salary,2018
John Collins,collijo01,ATL,1936920,1st Round Pick,2018
Anderson Varejao,varejan01,POR,1913345,,2018
Rashad Vaughn,vaughra01,NOP,1889040,,2018
Tim Duncan,duncati01,SAS,1881250,,2018
Wade Baldwin,baldwwa01,MEM,1874400,,2018
Larry Sanders,sandela01,MIL,1865547,,2018
Harry Giles,gilesha01,SAC,1859400,1st Round Pick,2018
Sam Dekker,dekkesa01,LAC,1794600,1st Round pick,2018
Terrance Ferguson,fergute01,OKC,1785000,1st Round Pick,2018
Henry Ellenson,ellenhe01,DET,1780800,1st Round pick,2018
Eric Moreland,moreler01,DET,1739333,MLE,2018
Jerian Grant,grantje02,CHI,1713840,1st Round pick,2018
Jarrett Allen,allenja01,BRK,1713720,1st Round Pick,2018
Mike Scott,scottmi01,WAS,1709538,Minimum Salary,2018
Tyler Zeller,zellety01,MIL,1709538,,2018
Quincy Acy,acyqu01,BRK,1709538,,2018
Malik Beasley,beaslma01,DEN,1700640,1st Round pick,2018
Mike Dunleavy,dunlemi02,ATL,1662500,,2018
Delon Wright,wrighde01,TOR,1645200,1st Round pick,2018
OG Anunoby,anunoog01,TOR,1645200,1st Round Pick,2018
Ante Zizic,zizican01,CLE,1645200,1st Round Pick,2018
Caris LeVert,leverca01,BRK,1632480,1st Round pick,2018
Nik Stauskas,stausni01,POR,1621415,Minimum Salary,2018
Justin Anderson,anderju01,PHI,1579440,1st Round pick,2018
Tyler Lydon,lydonty01,DEN,1579440,1st Round Pick,2018
Jeff Withey,witheje01,DAL,1577320,,2018
Ian Clark,clarkia01,NOP,1577230,Minimum Salary,2018
Shabazz Muhammad,muhamsh01,MIN,1577230,,2018
Willie Reed,reedwi02,CHI,1577230,,2018
DeAndre Liggins,liggide01,MIL,1577230,,2018
DeAndre' Bembry,bembrde01,ATL,1567200,1st Round pick,2018
Jerami Grant,grantje01,OKC,1524305,Draft Pick,2018
Joffrey Lauvergne,lauvejo01,SAS,1524305,,2018
Johnny O'Bryant,obryajo01,NYK,1524305,,2018
Tyler Ennis,ennisty01,LAL,1524305,Minimum Salary,2018
Julyan Stone,stoneju01,CHO,1524305,Minimum Salary,2018
Sean Kilpatrick,kilpase01,BRK,1524305,,2018
Spencer Dinwiddie,dinwisp01,BRK,1524305,Minimum Salary,2018
Joe Harris,harrijo01,BRK,1524305,Minimum Salary,2018
Shane Larkin,larkish01,BOS,1524305,Minimum Salary,2018
Glenn Robinson,robingl02,IND,1524305,,2018
Bobby Brown,brownbo02,HOU,1524305,,2018
Bobby Portis,portibo01,CHI,1516320,1st Round pick,2018
Malachi Richardson,richama01,TOR,1504560,1st Round pick,2018
Arron Afflalo,afflaar01,SAC,1500000,,2018
Nikola Jokic,jokicni01,DEN,1471382,,2018
Norman Powell,powelno01,TOR,1471382,Cap Space,2018
Josh Richardson,richajo01,MIA,1471382,Minimum Salary,2018
Rondae Hollis-Jefferson,holliro01,BRK,1471382,1st Round pick,2018
Tyus Jones,jonesty01,MIN,1471382,1st Round pick,2018
Jarell Martin,martija01,MEM,1471382,1st Round pick,2018
Larry Nance,nancela02,CLE,1471382,1st Round pick,2018
Raul Neto,netora01,UTA,1471382,,2018
Troy Williams,willitr02,HOU,1471382,,2018
Chris McCullough,mcculch01,WAS,1471382,1st Round pick,2018
Pat Connaughton,connapa01,POR,1471382,Minimum Salary,2018
Richaun Holmes,holmeri01,PHI,1471382,Cap Space,2018
T.J. McConnell,mccontj01,PHI,1471382,Minimum Salary,2018
Josh Huestis,huestjo01,OKC,1471382,,2018
Jordan Mickey,mickejo01,MIA,1471382,Minimum Salary,2018
Montrezl Harrell,harremo01,LAC,1471382,,2018
Joe Young,youngjo01,IND,1471382,Cap Space,2018
Kevon Looney,looneke01,GSW,1471382,1st Round pick,2018
Salah Mejri,mejrisa01,DAL,1471382,Minimum Salary,2018
Caleb Swanigan,swanica01,POR,1465920,1st Round Pick,2018
Furkan Korkmaz,korkmfu01,PHI,1465920,1st Round Pick,2018
Willy Hernangomez,hernawi01,CHO,1435750,Cap Space,2018
Kyle Kuzma,kuzmaky01,LAL,1423560,1st Round Pick,2018
Tony Bradley,bradlto01,UTA,1414920,1st Round Pick,2018
Derrick White,whitede01,SAS,1404600,1st Round Pick,2018
Josh Hart,hartjo01,LAL,1394520,1st Round Pick,2018
Timothe Luwawu-Cabarrot,luwawti01,PHI,1386600,1st Round pick,2018
Kevin Martin,martike02,MIN,1360305,,2018
Brice Johnson,johnsbr02,MEM,1331160,,2018
Fred VanVleet,vanvlfr01,TOR,1312611,Minimum Salary,2018
Pascal Siakam,siakapa01,TOR,1312611,1st Round pick,2018
Dejounte Murray,murrade01,SAS,1312611,1st Round pick,2018
Skal Labissiere,labissk01,SAC,1312611,1st Round pick,2018
Malcolm Brogdon,brogdma01,MIL,1312611,Cap Space,2018
A.J. Hammons,hammoaj01,MIA,1312611,,2018
Rodney McGruder,mcgruro01,MIA,1312611,Minimum Salary,2018
Deyonta Davis,davisde01,MEM,1312611,Cap Space,2018
Ivica Zubac,zubaciv01,LAL,1312611,Cap Space,2018
Chinanu Onuaku,onuakch01,HOU,1312611,Minimum Salary,2018
Damian Jones,jonesda03,GSW,1312611,1st Round pick,2018
Wayne Selden,seldewa01,MEM,1312611,,2018
Cheick Diallo,diallch01,NOP,1312611,Minimum Salary,2018
Joel Bolomboy,bolomjo01,UTA,1312611,,2018
Bryn Forbes,forbebr01,SAS,1312611,Minimum Salary,2018
Davis Bertans,bertada01,SAS,1312611,Minimum Salary,2018
Jake Layman,laymaja01,POR,1312611,Cap Space,2018
Tyler Ulis,ulisty01,PHO,1312611,Cap Space,2018
Marcus Georges-Hunt,georgma01,MIN,1312611,Minimum Salary,2018
Andrew Harrison,harrian01,MEM,1312611,Cap Space,2018
Patrick McCaw,mccawpa01,GSW,1312611,Minimum Salary,2018
Dorian Finney-Smith,finnedo01,DAL,1312611,Minimum Salary,2018
Yogi Ferrell,ferreyo01,DAL,1312611,Minimum Salary,2018
Treveon Graham,grahatr01,CHO,1312611,Minimum Salary,2018
Paul Zipser,zipsepa01,CHI,1312611,Cap Space,2018
David Nwaba,nwabada01,CHI,1312611,Minimum Salary,2018
Isaiah Whitehead,whiteis01,BRK,1312611,Cap Space,2018
Nicolas Brussino,brussni01,ATL,1312611,,2018
Diamond Stone,stonedi01,ATL,1312611,,2018
Sheldon Mac,mcclesh01,ATL,1312611,,2018
Okaro White,whiteok01,ATL,1312611,,2018
Isaiah Taylor,taylois01,ATL,1312611,Minimum Salary,2018
Kay Felder,feldeka01,CHI,1312611,,2018
Derrick Jones,jonesde02,PHO,1312611,,2018
Chasson Randle,randlch01,NYK,1312611,,2018
Stephen Zimmerman,zimmest01,LAL,1312611,,2018
Semi Ojeleye,ojelese01,BOS,1291892,,2018
Frank Mason,masonfr01,SAC,1184385,,2018
Abdel Nader,naderab01,BOS,1167333,,2018
Damyean Dotson,dotsoda01,NYK,1100000,Minimum Salary,2018
Paul Pierce,piercpa01,LAC,1096080,,2018
Isaiah Canaan,canaais01,PHO,1069308,,2018
Wesley Iwundu,iwundwe01,ORL,1050000,,2018
Livio Jean-Charles,jeancli01,SAS,1035200,,2018
Justin Hamilton,hamilju01,TOR,1000000,,2018
Gerald Henderson,hendege02,PHI,1000000,,2018
Rade Zagorac,zagorra01,MEM,950000,,2018
Ivan Rabb,rabbiv01,MEM,950000,MLE,2018
Ike Anigbogu,anigbik01,IND,950000,Cap space,2018
Gerald Green,greenge01,HOU,947248,Minimum Salary,2018
Jason Thompson,thompja02,GSW,945126,,2018
Martell Webster,webstma02,WAS,830000,,2018
Frank Jackson,jacksfr01,NOP,815615,MLE,2018
Jordan Bell,belljo01,GSW,815615,Minimum Salary,2018
Khem Birch,birchkh01,ORL,815615,Minimum Salary,2018
Dakari Johnson,johnsda04,OKC,815615,,2018
Sterling Brown,brownst02,MIL,815615,MLE,2018
Dillon Brooks,brookdi01,MEM,815615,MLE,2018
Jawun Evans,evansja01,LAC,815615,MLE,2018
Sindarius Thornwell,thornsi01,LAC,815615,MLE,2018
Dwayne Bacon,bacondw01,CHO,815615,MLE,2018
Tyler Dorsey,dorsety01,ATL,815615,Minimum Salary,2018
Davon Reed,reedda01,PHO,815615,Minimum Salary,2018
Royce O'Neale,onealro01,UTA,815615,Cap space,2018
Alfonzo McKinnie,mckinal01,TOR,815615,Minimum Salary,2018
Brandon Paul,paulbr01,SAS,815615,Minimum Salary,2018
Thomas Bryant,bryanth01,LAL,815615,Minimum Salary,2018
Zhou Qi,qizh01,HOU,815615,MLE,2018
Maxi Kleber,klebima01,DAL,815615,Minimum Salary,2018
Daniel Theis,theisda01,BOS,815615,Minimum Salary,2018
Sean Kilpatrick,kilpase01,MIL,789725,,2018
Trey Burke,burketr01,NYK,784160,Minimum Salary,2018
Alex Poythress,poythal01,IND,778668,Two-Way Converted,2018
Marco Belinelli,belinma01,PHI,776217,,2018
Joe Johnson,johnsjo02,HOU,749905,,2018
Dwight Buycks,buyckdw01,DET,748160,Two-Way Converted,2018
Tyler Cavanaugh,cavanty01,ATL,679919,,2018
Carlos Delfino,delfica01,LAC,650000,,2018
Caron Butler,butleca01,SAC,517220,,2018
Jordan Farmar,farmajo01,LAC,510921,,2018
Ersan Ilyasova,ilyaser01,PHI,502328,,2018
Leandro Barbosa,barbole01,PHO,500000,,2018
Tibor Pleiss,pleisti01,PHI,500000,,2018
Michael Gbinije,gbinimi01,DET,500000,,2018
Aaron Gray,grayaa01,DET,452059,,2018
Festus Ezeli,ezelife01,POR,333334,,2018
C.J. Watson,watsocj01,ORL,333334,,2018
Gal Mekel,mekelga01,DAL,315760,,2018
Miroslav Raduljica,radulmi01,LAC,300000,,2018
Cameron Oliver,oliveca01,HOU,300000,,2018
Ramon Sessions,sessira01,WAS,263124,,2018
Jordan Crawford,crawfjo02,NOP,250000,,2018
Emeka Okafor,okafoem01,NOP,239204,,2018
Brandon Jennings,jennibr01,MIL,238020,,2018
Wade Baldwin,baldwwa01,POR,222476,,2018
Isaiah Canaan,canaais01,CHI,200000,,2018
Rakeem Christmas,chrisra01,IND,172552,,2018
DeAndre Liggins,liggide01,NOP,172238,,2018
Sean Kilpatrick,kilpase01,LAC,172238,,2018
Rashad Vaughn,vaughra01,ORL,166258,,2018
David Stockton,stockda01,UTA,148318,,2018
Troy Williams,willitr02,NYK,148318,,2018
Larry Drew,drewla02,NOP,148318,,2018
Travis Wear,weartr01,LAL,148318,,2018
Carrick Felix,felixca01,WAS,140902,,2018
Brandon Rush,rushbr01,POR,119602,,2018
Jeremy Evans,evansje01,ATL,104059,,2018
Derrick Williams,willide02,LAL,104059,,2018
K.J. McDaniels,mcdankj01,TOR,100000,,2018
Marshall Plumlee,plumlma02,NYK,100000,,2018
Georges Niang,niangge01,IND,100000,,2018
Quinn Cook,cookqu01,ATL,100000,,2018
Demetrius Jackson,jacksde01,BOS,92858,,2018
Kyle Collinsworth,colliky01,DAL,92160,,2018
Josh Gray,grayjo01,PHO,92160,,2018
Naz Mitrou-Long,mitrona01,UTA,92160,,2018
Nigel Hayes,hayesni01,TOR,92160,,2018
Shaquille Harrison,harrish01,PHO,92160,,2018
Rodney Purvis,purviro01,ORL,92160,,2018
Walt Lemon Jr.,lemonwa01,NOP,92160,,2018
Jaylen Morris,morrija01,ATL,92160,,2018
Antonius Cleveland,clevean01,ATL,92160,,2018
Damion Lee,leeda03,ATL,92160,,2018
Mike James,jamesmi02,PHO,87552,,2018
MarShon Brooks,brookma01,MEM,86119,,2018
Jarell Eddie,eddieja01,BOS,83129,,2018
Jarell Eddie,eddieja01,CHI,83129,,2018
Marquis Teague,teaguma01,MEM,83129,,2018
Briante Weber,weberbr01,MEM,83129,,2018
Aaron Harrison,harriaa01,DAL,83129,,2018
Demetrius Jackson,jacksde01,HOU,74159,,2018
Georgios Papagiannis,papagge01,POR,74159,,2018
Scotty Hopson,hopsosc01,DAL,74159,,2018
Okaro White,whiteok01,CLE,74159,,2018
Xavier Silas,silasxa01,BOS,74159,,2018
Isaiah Canaan,canaais01,HOU,53465,,2018
Tyler Cavanaugh,cavanty01,ATL,50000,,2018
Kyle Collinsworth,colliky01,DAL,50000,,2018
Demetrius Jackson,jacksde01,HOU,50000,,2018
Michael Young,youngmi02,WAS,50000,,2018
Daniel Ochefu,ochefda01,WAS,50000,,2018
Nate Wolters,woltena01,UTA,50000,,2018
Naz Mitrou-Long,mitrona01,UTA,50000,,2018
Eric Griffin,griffer01,UTA,50000,,2018
Jacob Pullen,pulleja01,PHI,50000,,2018
James Michael McAdoo,mcadoja01,PHI,50000,,2018
Nigel Hayes,hayesni01,NYK,50000,,2018
Jalen Moore,mooreja02,MIL,50000,,2018
Gary Payton,paytoga02,MIL,50000,,2018
Matt Williams,willima05,MIA,50000,,2018
Vince Hunter,huntevi01,MEM,50000,,2018
V.J. Beachem,beachvj01,LAL,50000,,2018
Briante Weber,weberbr01,LAL,50000,,2018
Vander Blue,blueva01,LAL,50000,,2018
Jamil Wilson,wilsoja02,LAC,50000,,2018
Briante Weber,weberbr01,HOU,50000,,2018
Luis Montero,montelu01,DET,50000,,2018
Gian Clavell,clavegi01,DAL,50000,,2018
Antonius Cleveland,clevean01,DAL,50000,,2018
Diamond Stone,stonedi01,CHI,50000,,2018
Yakuba Ouattara,ouattya01,BRK,50000,,2018
Jeremy Evans,evansje01,ATL,50000,,2018
Nigel Hayes,hayesni01,LAL,46080,,2018
Xavier Rathan-Mayes,rathaxa01,MEM,46080,,2018
Trey McKinney-Jones,mckintr01,IND,46080,,2018
Le'Bryan Nash,nashle01,HOU,46080,,2018
Jameel Warney,warneja01,DAL,46080,,2018
Marcus Thornton,thornma02,CLE,46080,,2018
DeAndre Liggins,liggide01,ATL,26773,,2018
Quinn Cook,cookqu01,NOP,25000,,2018
Axel Toupane,toupaax01,NOP,25000,,2018
Chris Johnson,johnsch04,HOU,25000,,2018
Beno Udrih,udrihbe01,DET,25000,,2018
Joel Bolomboy,bolomjo01,MIL,22248,,2018
Jarell Eddie,eddieja01,CHI,17224,,2018
LeBron James,jamesle01,CLE,30963450,Early Bird,2017
Mike Conley,conlemi01,MEM,26540100,Cap Space,2017
DeMar DeRozan,derozde01,TOR,26540100,Cap Space,2017
James Harden,hardeja01,HOU,26540100,Bird Rights,2017
Al Horford,horfoal01,BOS,26540100,Cap Space,2017
Russell Westbrook,westbru01,OKC,26540100,Bird Rights,2017
Kevin Durant,duranke01,GSW,26540100,Cap Space,2017
Dirk Nowitzki,nowitdi01,DAL,25000000,Bird Rights,2017
Carmelo Anthony,anthoca01,NYK,24559380,Bird Rights,2017
Damian Lillard,lillada01,POR,24328425,1st Round Pick,2017
Chris Bosh,boshch01,MIA,23741060,Bird Rights,2017
Dwyane Wade,wadedw01,CHI,23200000,Cap Space,2017
Dwight Howard,howardw01,ATL,23180275,Cap Space,2017
Chris Paul,paulch01,LAC,22868828,Bird Rights,2017
Bradley Beal,bealbr01,WAS,22116750,Cap Space,2017
Anthony Davis,davisan02,NOP,22116750,1st Round Pick,2017
Andre Drummond,drumman01,DET,22116750,Cap Space,2017
Chandler Parsons,parsoch01,MEM,22116750,Cap Space,2017
Hassan Whiteside,whiteha01,MIA,22116750,Cap Space,2017
Harrison Barnes,barneha02,DAL,22116750,Cap Space,2017
Derrick Rose,rosede01,NYK,21323250,Bird Rights,2017
Marc Gasol,gasolma01,MEM,21165675,Bird Rights,2017
Kevin Love,loveke01,CLE,21165675,Bird Rights,2017
DeAndre Jordan,jordade01,LAC,21165675,Bird Rights,2017
Brook Lopez,lopezbr01,BRK,21165675,Bird Rights,2017
Nicolas Batum,batumni01,CHO,20869566,Cap Space,2017
LaMarcus Aldridge,aldrila01,SAS,20575005,Cap Space,2017
Blake Griffin,griffbl01,LAC,20140838,Bird Rights,2017
Paul Millsap,millspa01,ATL,20072033,Bird Rights,2017
Ryan Anderson,anderry01,HOU,18735364,Cap Space,2017
Allen Crabbe,crabbal01,POR,18500000,Cap Space,2017
Paul George,georgpa01,IND,18314532,1st Round Pick,2017
Luol Deng,denglu01,LAL,18000000,Cap Space,2017
Kawhi Leonard,leonaka01,SAS,17638063,Bird Rights,2017
Kyrie Irving,irvinky01,CLE,17638063,Bird Rights,2017
Jimmy Butler,butleji01,CHI,17552209,Bird Rights,2017
Tobias Harris,harrito02,DET,17200000,Bird Rights,2017
Enes Kanter,kanteen01,OKC,17145838,Bird Rights,2017
Wesley Matthews,matthwe02,DAL,17100000,Cap Space,2017
Greg Monroe,monrogr01,MIL,17100000,Cap Space,2017
Evan Fournier,fournev01,ORL,17000000,Cap Space,2017
Joakim Noah,noahjo01,NYK,17000000,Cap Space,2017
Bismack Biyombo,biyombi01,ORL,17000000,Cap Space,2017
John Wall,walljo01,WAS,16957900,1st Round Pick,2017
DeMarcus Cousins,couside01,NOP,16957900,1st Round Pick,2017
Klay Thompson,thompkl01,GSW,16663575,1st Round Pick,2017
Evan Turner,turneev01,POR,16393443,Cap Space,2017
Gordon Hayward,haywago01,UTA,16073140,Bird Rights,2017
Timofey Mozgov,mozgoti01,LAL,16000000,Cap Space,2017
Ian Mahinmi,mahinia01,WAS,15944154,Cap Space,2017
Goran Dragic,dragigo01,MIA,15890000,Bird Rights,2017
Kent Bazemore,bazemke01,ATL,15730338,Cap Space,2017
Pau Gasol,gasolpa01,SAS,15500000,Cap Space,2017
Draymond Green,greendr01,GSW,15330435,Bird Rights,2017
Tristan Thompson,thomptr01,CLE,15330435,Bird Rights,2017
Khris Middleton,middlkh01,MIL,15200000,Bird Rights,2017
Danilo Gallinari,gallida01,DEN,15050000,,2017
Jeff Green,greenje02,ORL,15000000,Cap Space,2017
Reggie Jackson,jacksre01,DET,14956522,Bird Rights,2017
Tony Parker,parketo01,SAS,14445313,Bird Rights,2017
Jonas Valanciunas,valanjo01,TOR,14382022,1st Round Pick,2017
DeMarre Carroll,carrode01,TOR,14200000,Cap Space,2017
Thaddeus Young,youngth01,IND,14153652,Bird Rights,2017
Eric Bledsoe,bledser01,PHO,14000000,Bird Rights,2017
Rajon Rondo,rondora01,CHI,14000000,Cap Space,2017
Manu Ginobili,ginobma01,SAS,14000000,Cap Space,2017
Ricky Rubio,rubiori01,MIN,13550000,1st Round Pick,2017
Rudy Gay,gayru01,SAC,13333333,Bird Rights,2017
Jamal Crawford,crawfja01,LAC,13253012,Cap Space,2017
Robin Lopez,lopezro01,CHI,13219250,Cap Space,2017
Michael Kidd-Gilchrist,kiddgmi01,CHO,13000000,1st Round Pick,2017
J.R. Smith,smithjr01,CLE,12800000,Bird Rights,2017
Brandon Knight,knighbr03,PHO,12606250,,2017
John Henson,hensojo01,MIL,12517606,1st Round Pick,2017
Jordan Clarkson,clarkjo01,LAL,12500000,Cap Space,2017
Miles Plumlee,plumlmi01,CHO,12500000,Bird Rights,2017
Arron Afflalo,afflaar01,SAC,12500000,Cap Space,2017
Tyson Chandler,chandty01,PHO,12415000,Cap Space,2017
Eric Gordon,gordoer01,HOU,12385364,Cap Space,2017
Marvin Williams,willima02,CHO,12250000,Cap Space,2017
Serge Ibaka,ibakase01,TOR,12250000,Bird Rights,2017
Stephen Curry,curryst01,GSW,12112359,Bird Rights,2017
Nikola Pekovic,pekovni01,MIN,12100000,Bird Rights,2017
Kenneth Faried,farieke01,DEN,12078652,1st Round Pick,2017
Marcin Gortat,gortama01,WAS,12000000,Bird Rights,2017
Kemba Walker,walkeke02,CHO,12000000,1st Round Pick,2017
Kyle Lowry,lowryky01,TOR,12000000,Bird Rights,2017
Amir Johnson,johnsam01,BOS,12000000,Cap Space,2017
Nikola Vucevic,vucevni01,ORL,11750000,Bird Rights,2017
Jeremy Lin,linje01,BRK,11483254,Cap Space,2017
Jrue Holiday,holidjr01,NOP,11286518,Bird Rights,2017
Courtney Lee,leeco01,NYK,11242000,Cap Space,2017
Solomon Hill,hillso01,NOP,11241218,Cap Space,2017
Wilson Chandler,chandwi01,DEN,11200000,,2017
Andre Iguodala,iguodan01,GSW,11131368,Bird Rights,2017
Derrick Favors,favorde01,UTA,11050000,1st Round Pick,2017
Andrew Bogut,bogutan01,PHI,11027027,,2017
Austin Rivers,riverau01,LAC,11000000,Cap Space,2017
Joe Johnson,johnsjo02,UTA,11000000,Cap Space,2017
Jon Leuer,leuerjo01,DET,10991957,Cap Space,2017
Monta Ellis,ellismo01,IND,10770000,Cap Space,2017
